ax,ay,az,wx,wy,wz
-1.41,4.73,4.8,0.45,-0.49,0.76
-1.78,5.67,5.32,0.54,-0.74,0.9
-1.98,5.92,5.38,0.67,-1.06,0.96
-2,5.37,5.27,0.85,-1.47,0.95
-2.06,4.31,4.97,1.1,-2.07,0.89
-2.01,2.67,4.27,1.73,-3.25,0.89
-1.32,0.18,1.6,2.34,-4.74,0.92
-0.72,-3.54,-3.7,1.08,-5.79,0.68
-0.42,-9.31,-13.03,-1.64,-4.5,-0.02
-0.04,-14.51,-22.27,-2.51,-1.77,-0.46
0.57,-12.23,-23.1,-1.56,0.21,-0.59
1.18,-7.02,-20.59,-0.06,1.18,-0.55
2.16,-2.41,-14.97,1.23,1.71,-0.54
2.28,0.25,-9.16,2.07,2.32,-0.58
1.87,0.9,-4.82,2.22,3,-0.6
1.3,0.48,-0.71,2.22,3,-0.6
0.13,-1.77,0.37,1.63,3.72,-0.78
-1.11,-5.42,1.07,0,3.72,-0.96
-2.1,-7.35,6.08,-0.27,2.26,-0.6
-2.9,-7.89,11.63,-0.3,0.8,-0.21
-4.02,-8.53,11.55,-0.2,0.33,0.18
-4.82,-7.28,7.03,-0.08,0.31,0.37
-5.16,-3.78,4.99,0.05,0.37,0.37
-4.79,0.43,3.87,0.2,0.46,0.33
-4.37,3.82,2.43,0.35,0.41,0.35
-4.29,6.13,0.88,0.64,0.3,0.38
-4.26,5.63,1.77,0.92,0.23,0.42
-4.15,3.35,3.84,1.04,0.16,0.5
-4.34,1.07,4.97,1.05,0.06,0.59
-4.41,-0.71,5.69,1.03,-0.11,0.68
-4.1,-1.74,6.12,0.99,-0.4,0.79
-3.34,-1.63,6.31,0.97,-0.78,0.93
-2.31,-0.63,6.12,1.02,-1.32,1.13
-1.4,0.59,5.98,1.12,-1.85,1.3
-0.98,1.24,5.33,1.16,-2.07,1.36
-0.91,1.27,4.43,1.16,-2.13,1.32
-0.74,1.33,3.94,1.15,-2.06,1.2
-0.52,1.34,3.49,1.16,-1.95,1.06
-0.22,1.41,2.93,1.18,-1.76,0.93
0,1.35,2.2,1.36,-1.47,0.86
0.71,1.55,-0.13,2.19,-0.84,0.94
2.05,2.07,-5.37,3,0.02,1
1.84,1.9,-5.56,3.25,0.77,0.85
0.84,1.17,-2.52,2.98,1.25,0.58
0.35,0.55,0.02,2.41,1.51,0.34
0.64,0.46,1.26,1.83,1.68,0.28
1.45,1.02,0.75,1.45,1.86,0.4
1.8,1.48,-0.53,1.3,1.94,0.5
1.57,1.66,-1.35,1.31,1.82,0.54
1.43,1.69,-1.34,1.33,1.53,0.58
1.54,1.39,-0.92,1.34,1.13,0.67
1.77,1.02,-0.71,1.36,0.68,0.79
2,0.85,-1.05,1.43,0.26,0.91
2.18,0.61,-1.52,1.43,0.26,0.91
2.3,0.36,-1.5,1.39,-0.43,1.03
2.4,0.12,-1.15,1.25,-0.69,1.01
2.41,-0.01,-1.05,1.12,-0.87,0.94
2.42,0.06,-1.48,1.04,-0.99,0.83
2.31,-0.11,-1.92,1.04,-0.99,0.83
1.99,-0.86,-1.92,0.81,-1.1,0.52
1.75,-2.02,-1.91,0.65,-1.03,0.39
1.67,-3.16,-1.98,0.51,-0.81,0.32
1.78,-3.87,-2.51,0.44,-0.4,0.29
1.97,-4.16,-3.38,0.35,0.13,0.29
2.36,-4.03,-3.63,0.19,0.63,0.28
2.82,-3.71,-3.25,0.01,1.04,0.24
3.2,-3.54,-2.93,-0.13,1.3,0.18
3.54,-3.62,-2.92,-0.17,1.44,0.12
3.86,-3.83,-3.08,-0.14,1.45,0.08
4.23,-4.16,-3.17,-0.11,1.38,0.05
4.53,-4.7,-3.08,-0.19,1.25,-0.03
4.67,-5.59,-2.65,-0.43,1.09,-0.22
4.66,-6.51,-2.16,-0.82,0.95,-0.53
4.59,-6.86,-2.05,-1.22,0.87,-0.92
4.29,-5.53,-2.84,-1.53,0.92,-1.35
3.55,-2.71,-4.12,-1.92,1.02,-1.78
2.52,-0.74,-3.86,-2.54,0.97,-2.1
1.37,0.55,-1.98,-3.22,0.74,-2.37
-0.14,1.44,-0.4,-3.74,0.25,-2.57
-1.34,1.43,1.07,-4.02,-0.52,-2.63
-1.71,0.63,2.73,-4.1,-1.42,-2.59
-1.31,-0.88,4.17,-3.98,-2.14,-2.44
-0.91,-3,4.48,-3.67,-2.44,-2.16
-1.15,-5.41,3.27,-3.22,-2.42,-1.77
-1.85,-7.49,2.19,-2.74,-2.12,-1.44
-2.88,-8.38,1.55,-2.21,-1.53,-1.19
-3.88,-8.13,1.02,-1.66,-0.69,-0.97
-4.58,-7.09,0.7,-1.14,0.37,-0.72
-4.99,-5.07,0.47,-0.78,1.46,-0.6
-6.17,-3.97,-1.2,-0.79,2.47,-0.73
-6.86,-2.44,-2.44,-1.16,3.21,-0.84
-6,-0.34,-1.92,-1.55,3.64,-0.8
-4.79,1.65,-0.66,-1.69,3.63,-0.66
-4.08,2.84,0.74,-1.52,3.37,-0.5
-3.74,3.55,1.4,-1.2,2.88,-0.41
-3.5,4.13,2.26,-0.83,2.32,-0.37
-3.26,4.68,3.24,-0.48,1.69,-0.38
-2.99,5.17,4.14,-0.21,1.06,-0.42
-2.68,5.41,4.64,-0.04,0.46,-0.49
-2.24,5.51,4.9,-0.03,0,-0.56
-1.79,5.29,4.77,-0.15,-0.24,-0.6
-1.38,4.9,4.49,-0.27,-0.3,-0.57
-1.05,4.46,4.37,-0.37,-0.36,-0.48
-0.86,3.9,4.51,-0.4,-0.4,-0.34
-0.76,3.42,4.3,-0.37,-0.39,-0.18
-0.95,3.25,3.94,-0.27,-0.39,0.03
-1.53,3.78,3.75,-0.14,-0.51,0.25
-2.35,4.94,4,0.01,-0.76,0.44
-2.95,6.03,4.18,0.19,-0.99,0.64
-3.17,6.9,4.11,0.39,-1.15,0.86
-3.03,7.37,3.93,0.61,-1.24,1.07
-2.77,7.2,3.83,0.83,-1.36,1.23
-2.65,6.43,3.86,1.06,-1.66,1.33
-2.62,5.17,3.64,1.42,-2.38,1.41
-2.25,3.45,2.59,1.89,-3.45,1.48
-1.52,0.79,-0.26,1.71,-3.78,1.39
-0.85,-3.54,-8.07,0.28,-2.62,0.88
-0.33,-9.31,-14.75,-0.84,-1.28,0.26
0.62,-12.72,-15.11,-1.12,0.01,-0.15
1.82,-11.84,-15.64,-0.6,0.6,-0.34
3.31,-7.69,-13.16,0.2,0.91,-0.44
4.67,-3.73,-9.8,1,1.35,-0.53
5.23,-1.11,-7.58,1.51,2.05,-0.63
5.3,0.04,-6.34,1.49,2.71,-0.74
5.14,-0.35,-4.62,1.05,3.13,-0.92
4.55,-2.04,-1.99,0.51,2.93,-1.05
2.98,-3.9,4.24,0.22,1.69,-0.93
0.58,-5.36,10.34,0.14,0.05,-0.52
-1.67,-7.32,11.73,0.22,-1.02,-0.01
-3.71,-9.27,8.84,0.32,-1.18,0.35
-5.56,-9.31,5.44,0.32,-1.18,0.35
-6.79,-6.49,2.06,-0.16,0.86,0.25
-7.41,-1.46,-4.97,-0.84,1.86,0.23
-7.4,4.41,-4.94,-1,1.65,0.32
-6.16,6.84,-0.25,-0.56,0.88,0.33
-5.18,6.1,2.84,0.08,0.03,0.32
-5.05,4.21,4.49,0.52,-0.58,0.46
-4.97,1.94,5.25,0.76,-1.04,0.51
-5.15,-0.29,5.77,0.87,-1.4,0.54
-4.81,-1.44,6.16,0.93,-1.68,0.65
-3.96,-1.54,6.37,0.97,-1.95,0.83
-2.86,-0.61,6.38,1,-2.2,1.04
-2.05,0.35,5.92,0.84,-1.91,1.21
-1.72,0.7,4.16,0.64,-1.46,1.29
-1.21,1.47,3.42,0.52,-1.16,1.3
-0.78,2.09,3.44,0.52,-1.16,1.3
-0.52,2.25,3.44,0.6,-1.05,1.18
-0.39,1.98,3.13,0.72,-1.08,1.08
-0.27,1.56,2.86,0.87,-1.15,0.96
-0.07,1.2,2.68,1.03,-1.24,0.84
0.11,0.69,2.32,1.2,-1.24,0.76
0.51,0.38,1.66,1.44,-1.1,0.74
1.05,0.47,0.42,2.05,-0.65,0.82
1.94,1.18,-3.17,2.93,0.11,0.94
2.45,1.69,-5.05,3.36,0.68,0.93
1.89,1.16,-2.72,3.34,1.05,0.78
1.36,0.63,-0.92,3.06,1.27,0.63
1.45,0.54,-0.21,2.69,1.45,0.57
1.87,0.82,-0.61,2.42,1.7,0.6
2.11,1.19,-1.88,2.25,1.96,0.68
2.02,1.36,-2.78,2.12,2.09,0.75
1.88,1.21,-2.91,2.12,2.09,0.75
1.85,0.76,-2.54,1.75,1.75,0.81
1.98,0.25,-1.92,1.75,1.75,0.81
2.27,0.01,-1.45,1.54,1.2,0.83
2.47,0.08,-1.38,1.21,-0.2,0.9
2.46,0.24,-1.49,1.21,-0.2,0.9
2.35,0.17,-1.72,1.05,-0.82,0.9
2.4,-0.28,-1.9,0.54,-1.37,0.86
2.47,-1.18,-2.05,0.21,-1.28,0.79
2.45,-2.54,-2.25,-0.1,-0.99,0.68
2.59,-3.77,-2.59,-0.35,-0.59,0.57
2.98,-4.32,-2.64,-0.58,-0.25,0.48
3.46,-4.29,-2.13,-0.74,-0.07,0.38
3.68,-4.03,-1.81,-0.74,0.02,0.23
3.71,-3.5,-2.38,-0.59,0.1,0.09
3.79,-2.9,-2.94,-0.39,0.13,-0.02
3.75,-2.81,-2.94,-0.23,0.16,-0.11
3.77,-3.38,-2.85,-0.13,0.27,-0.16
3.84,-4.39,-3.13,-0.08,0.48,-0.23
3.72,-5.62,-3.42,-0.13,0.79,-0.38
3.69,-6.36,-3.7,-0.36,1.3,-0.6
3.67,-6.4,-4.34,-0.88,2.08,-0.96
3.08,-5.5,-5.07,-1.63,2.84,-1.47
2.13,-3.65,-4.75,-2.5,3.07,-1.97
1.58,-1.67,-2.56,-3.34,2.58,-2.37
1.16,0.28,0.67,-3.91,1.56,-2.67
0.45,1.13,2.7,-4.13,0.27,-2.91
-0.42,0.2,3.86,-4.14,-1.1,-3.05
-0.43,-1.03,4.79,-4.11,-2.21,-2.98
-0.03,-2.44,4.92,-4.06,-2.96,-2.77
-0.01,-3.9,4.32,-3.9,-3.39,-2.5
-0.23,-5.64,3.28,-3.51,-3.55,-2.13
-0.71,-7.43,2.06,-2.96,-3.46,-1.66
-1.51,-8.13,1.16,-2.29,-3.04,-1.19
-2.58,-7.78,0.44,-1.52,-2.14,-0.84
-3.76,-7.15,0.05,-0.86,-1.01,-0.6
-4.57,-6.24,0.34,-0.36,0.27,-0.47
-5.11,-4.81,0.73,-0.14,1.52,-0.55
-6.44,-2.85,0.55,-0.31,2.7,-0.77
-7.05,-0.39,-0.11,-0.73,3.76,-0.97
-6.11,1.62,-0.55,-1.15,4.46,-1.13
-4.98,2.61,-0.21,-1.36,4.63,-1.16
-3.97,3.49,0.4,-1.34,4.39,-1.01
-3.22,4.29,1.21,-1.16,3.81,-0.8
-2.8,5.04,2.19,-0.86,2.95,-0.58
-2.67,5.89,3.31,-0.86,2.95,-0.58
-2.8,6.34,4.65,-0.24,0.73,-0.43
-3.24,6.15,5.68,-0.12,-0.23,-0.48
-3.36,5.82,6.05,-0.03,-1.12,-0.5
-3.09,5.67,6.24,-0.03,-1.12,-0.5
-2.76,5.51,6.19,0.22,-2.43,-0.36
-2.41,5.1,5.57,0.27,-2.56,-0.32
-2.21,4.26,4.44,0.27,-2.56,-0.32
-1.88,3.55,3.36,0.07,-1.59,-0.18
-1.55,3.46,3.17,-0.01,-1.04,0.02
-1.43,3.92,3.6,-0.01,-1.04,0.02
-1.72,4.77,4.04,-0.02,-0.76,0.29
-2.22,5.57,4.04,0.01,-0.72,0.57
-2.63,5.83,3.73,0.23,-0.99,1
-2.98,5.45,3.27,0.23,-0.99,1
-3.1,4.55,2.4,0.95,-2.4,1.26
-2.69,3.21,1.01,1.32,-3.33,1.36
-2.15,1.14,-2.07,1.32,-3.33,1.36
-1.58,-1.98,-9.41,-0.07,-2.09,1.06
-1.03,-5.5,-13.4,-0.48,-1.45,0.73
-0.68,-7.61,-8.95,-0.31,-1.23,0.41
-0.53,-7.96,-7.24,-0.04,-0.72,0.13
-0.15,-6.91,-9.82,0.25,0.1,-0.1
0.98,-4.79,-10.6,0.52,0.9,-0.17
3.04,-3.2,-8.56,0.63,1.68,-0.28
4.39,-2.68,-5.96,0.6,2.47,-0.5
5.18,-2.52,-4.59,0.56,2.88,-0.7
5.93,-2.16,-3.31,0.65,2.64,-0.78
6.64,-1.92,-0.74,0.87,1.86,-0.74
6.54,-2.42,1.7,1.02,1.1,-0.71
4.79,-3.95,3.76,1.08,0.37,-0.64
2,-5.85,5.65,0.91,-0.37,-0.52
-0.75,-7.35,7.56,0.55,-0.9,-0.32
-2.84,-7.8,7.85,0.27,-0.85,-0.08
-4.35,-7.34,4.91,-0.02,0.31,0.04
-5.56,-5.58,-1.27,-0.51,2.13,0.09
-6.63,-0.34,-5.54,-1.02,2.87,0.31
-6.37,5.44,-3.72,-1.07,2.25,0.46
-5.64,7.6,-0.67,-0.37,0.63,0.3
-5.51,6.65,2.66,0.2,-0.52,0.24
-4.85,4.01,5.22,0.42,-1.04,0.33
-4.75,1.12,5.83,0.52,-1.34,0.38
-5.18,-1.14,6.09,0.66,-1.64,0.44
-5.05,-2.36,6.5,0.78,-1.83,0.59
-4.51,-2.3,6.41,0.89,-1.79,0.76
-3.65,-0.81,5.71,0.95,-1.62,0.92
-2.62,1,4.83,0.93,-1.29,1.04
-1.97,2.04,3.77,0.87,-0.98,1.1
-1.5,2.68,3.35,0.8,-0.79,1.11
-1.18,2.92,3.29,0.71,-0.77,1.07
-0.96,2.73,3.25,0.63,-0.86,0.99
-0.78,2.32,3.2,0.61,-0.99,0.91
-0.6,1.84,2.89,0.69,-1.09,0.83
-0.45,1.3,2.47,0.84,-1.18,0.77
-0.2,1,2.1,1.05,-1.27,0.73
0.13,0.75,1.71,1.31,-1.31,0.72
0.42,0.41,1.2,1.64,-1.3,0.76
1.02,0.4,0.28,2.35,-1.21,0.95
2.55,1.08,-2.77,3.36,-0.91,1.25
3.59,1.66,-4.89,3.91,-0.5,1.34
2.81,1.26,-2.84,3.92,-0.21,1.17
2.14,0.63,-0.61,3.59,-0.08,0.89
2.18,0.41,0.42,3.14,0.05,0.7
2.77,1.07,-0.03,2.77,0.35,0.63
3.34,2.14,-1.73,2.61,0.88,0.63
3.04,2.85,-4.1,2.62,1.61,0.54
1.68,2.3,-6.39,2.62,2.25,0.36
0.39,0.46,-6.63,2.35,2.45,0.22
0.22,-1.53,-4.24,1.83,2.16,0.22
0.85,-2.53,-1.97,1.28,1.67,0.38
1.73,-2.2,-1.54,0.84,1.07,0.63
2.26,-1.24,-1.66,0.48,0.38,0.8
2.22,-0.87,-1.36,0.13,-0.22,0.81
2.27,-1.38,-1.14,-0.19,-0.6,0.76
2.68,-2.45,-1.21,-0.37,-0.7,0.65
3.04,-3.84,-2.31,-0.34,-0.44,0.53
3.34,-4.92,-3.93,-0.27,0,0.41
3.63,-5.37,-3.92,-0.37,0.33,0.32
4.23,-5,-2.53,-0.52,0.55,0.26
4.87,-4.34,-2.18,-0.53,0.79,0.22
5.24,-3.9,-3.26,-0.37,1.06,0.14
5.37,-3.9,-4.26,-0.2,1.25,0.02
5.31,-4.14,-4.12,-0.17,1.31,-0.14
5.34,-4.37,-3.46,-0.34,1.32,-0.31
5.31,-4.94,-3.14,-0.72,1.4,-0.53
5.2,-5.55,-3.45,-1.32,1.67,-0.8
4.88,-5.45,-4.18,-2.17,1.97,-1.18
3.82,-3.67,-3.95,-3.13,1.86,-1.67
2.81,-1.6,-1.93,-3.94,1.28,-2.16
2.06,0.43,0.04,-4.4,0.31,-2.59
1.01,1.66,1.95,-4.51,-1.07,-3.02
-0.1,1.17,4.17,-4.46,-2.45,-3.35
-0.6,0.2,5.21,-4.41,-3.53,-3.44
-0.35,-1.44,5.24,-4.38,-4.27,-3.3
0.11,-3.48,4.7,-4.27,-4.75,-2.93
0.33,-5.9,3.83,-3.95,-4.9,-2.45
0.03,-8.15,2.35,-3.31,-4.68,-1.88
-0.72,-10.46,0.59,-2.43,-4.02,-1.24
-1.64,-11.62,-0.44,-1.58,-3.09,-0.74
-2.77,-10.52,-0.11,-0.85,-2.01,-0.55
-3.91,-8.24,0.59,-0.33,-0.88,-0.65
-4.63,-5.41,1.37,-0.03,0.22,-0.84
-4.58,-2.12,2.21,0.07,1.13,-0.91
-3.76,0.94,2.74,-0.02,2.07,-0.87
-2.65,3.02,1.5,-0.23,3.16,-0.8
-2.14,3.62,0.01,-0.4,4.16,-0.84
-2.05,3.42,-0.62,-0.43,4.79,-0.93
-2.37,3.43,-0.34,-0.41,4.79,-0.9
-2.54,3.61,0.53,-0.25,4.08,-0.76
-2.3,4.09,1.49,-0.03,2.75,-0.6
-2.11,4.54,3.01,0.05,1.25,-0.52
-2.3,4.85,4.92,0.05,1.25,-0.52
-2.54,5.01,6.31,-0.02,-0.18,-0.54
-2.77,5,6.98,-0.3,-2.39,-0.5
-2.66,4.97,7.07,-0.44,-3.13,-0.37
-2.59,4.92,7.19,-0.56,-3.52,-0.21
-2.63,4.77,6.8,-0.65,-3.54,-0.04
-2.6,4.87,6.13,-0.71,-3.22,0.13
-2.82,4.86,5.53,-0.69,-2.7,0.25
-3.11,4.83,5.14,-0.63,-2.16,0.34
-3.18,4.93,5,-0.51,-1.65,0.39
-3.22,4.98,4.73,-0.33,-1.28,0.44
-3.1,4.99,4.57,-0.14,-1.1,0.48
-2.97,4.78,4.49,0.06,-1.08,0.5
-2.96,4.27,4.34,0.26,-1.26,0.5
-3.06,3.43,4.1,0.86,-2.56,0.48
-3.53,2,1.63,1.7,-5.1,0.59
-3.6,-0.13,-2.55,1.1,-6.69,0.72
-3.96,-3.36,-9.21,-1.37,-6,0.63
-4.8,-6.63,-18.06,-2.34,-3.08,0.5
-5.26,-6.9,-22.12,-1.9,-0.24,0.27
-5.05,-5.47,-20.68,-1.1,1.4,0.12
-3.27,-3.94,-16.02,-0.14,2.35,-0.05
-0.17,-3.12,-9.9,0.7,3.13,-0.33
2.77,-2.63,-4.2,1.31,3.13,-0.33
4.62,-1.89,0.44,1.58,3.52,-0.86
5.85,-1.41,2.25,1.63,3.44,-0.97
7.78,-2.87,-1.82,1.47,3.39,-0.92
9.02,-6.19,-3.9,1.11,2.96,-0.76
6.2,-9,2.19,0.51,1.9,-0.55
1.66,-9,10.22,-0.01,0.54,-0.22
-1.84,-7.88,13.64,-0.25,-0.06,0.21
-3.6,-6.45,9.93,-0.28,-0.2,0.52
-4.36,-3.03,6.91,-0.15,-0.31,0.56
-4.47,1.17,5.57,0.11,-0.39,0.45
-4.25,4.11,4.48,0.5,-0.37,0.29
-4.01,5.65,3.66,0.88,-0.21,0.12
-4.22,5.34,3.28,1.21,-0.01,0.05
-4.52,3.63,3.06,1.48,0.15,0.2
-4.66,1.65,3.38,1.56,0.31,0.43
-4.8,-0.17,4.09,1.55,0.28,0.55
-4.88,-0.9,4.91,1.48,-0.08,0.59
-4.21,-0.45,5.69,1.37,-0.66,0.63
-3.1,0.75,5.9,1.3,-1.29,0.73
-2.1,1.89,5.48,1.27,-1.76,0.84
-1.5,2.49,4.65,1.27,-2,0.89
-1.29,2.41,3.79,1.25,-2.04,0.86
-1.21,1.91,3.07,1.21,-2.03,0.77
-0.98,1.25,2.76,1.18,-2.04,0.68
-0.53,0.74,2.21,1.48,-2.11,0.69
0.56,0.77,-0.31,2.22,-2.19,0.78
1.46,1.08,-2.9,2.83,-2.05,0.75
1.13,1.11,-2.96,3.1,-1.63,0.58
0.7,1.2,-2.49,3.03,-1.02,0.37
0.64,1.5,-2.08,2.69,-0.28,0.25
0.71,1.74,-1.64,2.23,0.43,0.25
0.78,1.86,-1.31,1.83,1,0.32
0.77,1.87,-1.19,1.59,1.34,0.4
0.72,1.81,-1.24,1.5,1.43,0.49
0.83,1.79,-1.33,1.54,1.33,0.59
0.98,1.64,-1.34,1.6,1.11,0.69
1.24,1.51,-1.28,1.62,0.85,0.8
1.53,1.37,-1.1,1.6,0.55,0.88
1.69,1.15,-0.87,1.54,0.27,0.91
1.88,0.97,-0.77,1.48,0.06,0.9
2.04,0.77,-1.11,1.47,-0.07,0.9
2.12,0.54,-1.86,1.54,-0.13,0.87
2.09,0.12,-2.6,1.66,-0.12,0.8
2.06,-0.65,-3.24,1.77,0,0.72
2.17,-1.94,-3.62,1.78,0.23,0.63
2.33,-3.59,-3.6,1.68,0.58,0.53
2.55,-5.04,-3.69,1.51,1.08,0.41
2.91,-5.89,-4.54,1.27,1.83,0.33
3.56,-5.87,-5.67,0.81,2.64,0.26
4.2,-5.5,-5.56,0.17,3.21,0.16
4.62,-5.59,-4.52,-0.4,3.25,0.01
5.08,-5.74,-3.58,-0.69,2.76,-0.11
5.77,-5.77,-3.37,-0.8,1.88,-0.15
6.59,-5.75,-3.05,-0.99,0.81,-0.12
7.22,-6.28,-1.96,-1.42,-0.29,-0.19
7.17,-7.47,-0.88,-1.96,-1.12,-0.44
6.78,-8.58,-1.39,-2.5,-1.45,-0.85
6.28,-8.62,-2.66,-3.04,-1.47,-1.33
5.39,-6.45,-2.46,-3.69,-1.44,-1.85
3.76,-3.38,-0.92,-4.32,-1.49,-2.38
1.59,-0.96,0.24,-4.71,-1.73,-2.84
-0.53,-0.09,1.13,-4.8,-2.2,-3.06
-1.25,-0.17,2.88,-4.66,-2.6,-3.09
-1.23,-1.68,3.4,-4.44,-2.71,-2.95
-1.42,-3.88,2.53,-4.04,-2.33,-2.47
-1.55,-6.63,1.53,-3.53,-1.65,-1.75
-2.41,-9.24,0.91,-2.91,-0.7,-1.16
-4.13,-10.45,0.46,-2.26,0.53,-0.86
-5.71,-9.87,0.62,-1.77,1.68,-0.8
-6.57,-8.27,1.43,-1.39,2.66,-0.88
-6.8,-6.06,2.14,-1.09,3.41,-1.01
-7.08,-3.4,3.04,-0.84,3.81,-1.07
-7.1,-0.98,3.86,-0.63,3.81,-0.97
-6.31,1.21,4.2,-0.81,2.38,-0.87
-4.83,2.34,3.11,-1.4,0.71,-0.86
-3.82,2.49,1.72,-1.98,-0.3,-0.84
-3.49,2.83,1.48,-2.3,-0.49,-0.66
-3.04,3.64,1.4,-2.3,-0.49,-0.66
-2.77,4.89,1.66,-2.22,0.42,-0.02
-2.63,5.92,2.4,-2.05,0.82,0.18
-2.61,6.48,3.64,-1.91,0.95,0.21
-2.76,6.47,4.81,-1.78,0.93,0.13
-2.71,6.43,5.46,-1.67,0.75,0.09
-2.41,6.22,6.15,-1.58,0.36,0.12
-2.04,5.88,6.69,-1.45,-0.14,0.19
-1.8,5.33,6.49,-1.21,-0.55,0.22
-1.68,4.67,5.72,-0.86,-0.78,0.24
-1.51,4.2,5.12,-0.44,-0.92,0.24
-1.26,3.84,5.09,-0.02,-1.03,0.24
-1.01,3.89,5.53,0.34,-1.13,0.3
-0.8,4.55,5.87,0.63,-1.3,0.42
-0.82,5.6,6.14,0.86,-1.55,0.53
-0.96,6.34,6.29,1.09,-1.9,0.59
-1.08,6.36,6.33,1.34,-2.31,0.58
-1.26,5.62,6.16,1.6,-2.78,0.51
-1.53,4.32,5.67,1.76,-3.26,0.38
-1.67,2.56,3.91,1.57,-3.89,0.23
-0.79,-0.39,-2.34,0.86,-4.71,0.1
0.97,-5.62,-11,0.86,-4.71,0.1
1.65,-11.46,-17.8,-2,-1.97,0.1
1.47,-13.2,-20.28,-1.42,-0.79,0.06
0.18,-11.19,-18.31,-0.16,-0.29,-0.27
-0.84,-6.95,-13.59,0.86,0.22,-0.5
-0.77,-2.25,-9.16,1.36,1.03,-0.5
-0.87,1.14,-7.02,1.32,1.69,-0.45
-1.58,2.86,-4.69,0.9,1.91,-0.41
-2.21,3.43,-3.01,0.25,2.02,-0.35
-2.11,3.14,-2.9,-0.34,2.38,-0.3
-1.8,1.63,-0.26,-0.4,2.57,-0.19
-2.25,-0.4,3.77,0.15,1.99,-0.04
-3.03,-2.7,7.5,1.13,0.7,0.1
-4.1,-6.36,9.19,1.83,0.03,0.18
-4.95,-9.63,7.81,2.02,0.31,0.25
-5.89,-10.58,6.63,1.88,0.99,0.34
-6.27,-8.81,5.85,1.58,1.68,0.36
-5.17,-4.51,4.96,1.36,2.12,0.49
-3.07,1.08,4,1.11,2.42,0.73
-1.82,5.62,1.55,0.88,2.22,0.92
-1.16,6.66,2.05,0.94,1.3,0.99
-1.19,3.68,6.45,1.13,0.07,0.98
-1.53,0.93,8.27,1.25,-1.06,0.91
-1.65,-0.81,8.08,1.26,-2,0.81
-1.29,-2.13,7.98,1.22,-2.78,0.73
-0.65,-2.56,7.74,1.2,-3.28,0.74
0.17,-1.89,6.85,1.25,-3.51,0.83
1.02,-0.78,5.62,1.28,-3.41,0.99
1.47,0.2,4.07,1.31,-3,1.11
1.45,0.97,2.3,1.62,-1.65,1.1
1.99,2.08,-5.66,2.35,1.16,0.98
1.73,2.94,-11.86,2.72,2.71,0.62
-0.3,2.11,-5.11,2.73,3.05,0.27
-0.56,1.6,-0.39,2.73,3.05,0.27
0.18,1.5,2.55,2.13,1.98,0.13
0.84,2,2.73,1.97,1.41,0.23
1.05,2.73,1.41,1.89,0.85,0.36
1.02,2.73,1.02,1.78,0.22,0.47
1,2.32,1.16,1.61,-0.37,0.56
1.13,1.86,1.1,1.43,-0.84,0.61
1.29,1.63,0.36,1.37,-1.08,0.66
1.58,1.81,-1.09,1.43,-1.08,0.73
2.06,1.91,-2.28,1.51,-0.9,0.83
2.31,1.7,-2.82,1.54,-0.68,0.83
2.2,1.29,-2.75,1.54,-0.45,0.79
2.25,0.99,-2.67,1.49,-0.25,0.76
2.51,0.7,-2.65,1.47,-0.07,0.72
2.52,0.53,-2.81,1.45,0.06,0.67
2.36,0.16,-2.78,1.44,0.14,0.59
2.12,-0.44,-2.82,1.44,0.2,0.5
2.03,-1.12,-2.91,1.36,0.25,0.46
2.14,-1.92,-2.72,1.21,0.32,0.43
2.22,-2.62,-2.59,1.01,0.45,0.4
2.43,-3.42,-2.72,0.81,0.71,0.38
2.96,-4,-3.28,0.59,1.07,0.39
3.89,-4.33,-3.57,0.3,1.43,0.39
4.77,-4.6,-3.16,-0.03,1.67,0.32
5.33,-4.91,-2.75,-0.26,1.77,0.19
5.75,-4.91,-3.08,-0.32,1.73,0.06
6.28,-4.76,-3.56,-0.33,1.51,-0.05
6.72,-5.09,-3.12,-0.48,1.08,-0.25
6.67,-6.29,-2.06,-0.83,0.54,-0.57
6.4,-7.86,-1.41,-1.31,0.13,-1.02
5.65,-8.37,-2.02,-1.86,0.08,-1.57
4.38,-6.5,-2.98,-2.51,0.32,-2.14
3.14,-3.63,-3.22,-3.23,0.63,-2.66
1.39,-1.49,-2.62,-3.84,0.75,-3.12
-0.91,-0.61,-1.94,-4.07,0.27,-3.49
-2.23,-1.02,-0.06,-4.09,-0.79,-3.55
-1.68,-2.02,3.59,-4.09,-0.79,-3.55
-0.64,-3.65,5.45,-3.96,-2.59,-2.86
-0.71,-6.29,4.78,-3.67,-2.99,-2.44
-1.62,-9.36,3.43,-3.29,-3.16,-2.05
-2.88,-11.46,2.57,-2.83,-3.01,-1.65
-4.19,-11.77,1.84,-2.29,-2.26,-1.28
-5.47,-11.03,1.01,-1.72,-0.89,-0.93
-6.21,-9.18,0.88,-1.36,0.62,-0.75
-7.16,-6.41,1.77,-1.16,1.98,-0.66
-7.56,-3.39,2.23,-1,3.11,-0.77
-8.01,-0.99,2.23,-0.79,4.01,-0.93
-7.95,1.57,2.32,-0.79,4.01,-0.93
-7.09,3.94,2.63,-1.36,2.45,-1.11
-6.04,5.41,2.85,-1.91,1.03,-1.06
-5.02,5.76,2.42,-2.16,0.33,-0.85
