ax,ay,az,wx,wy,wz
-8.87,-4.14,-8.99,-1.49,-0.57,-0.77
-8.45,-2.18,-7.49,-1.84,-0.9,-0.47
-7.09,-0.42,-5.47,-1.93,-1.06,-0.29
-5.38,0.79,-2.48,-1.8,-1.03,-0.19
-3.64,1.18,0.33,-1.46,-0.81,-0.11
-2.38,0.84,2.43,-1.03,-0.5,0.03
-1.76,0.5,3.31,-0.65,-0.21,0.16
-1.66,0.57,2.75,-0.41,0,0.24
-1.76,0.55,1.42,-0.3,0.14,0.31
-2.09,0.27,-0.04,-0.3,0.26,0.39
-2.72,0.17,-0.75,-0.4,0.39,0.46
-3.48,0.48,-0.99,-0.49,0.59,0.57
-4.4,0.92,-0.39,-0.39,0.76,0.73
-5.29,1.07,1.59,-0.2,0.78,0.87
-5.66,1.62,2.64,0.01,0.69,0.92
-4.94,2.1,2.83,0.11,0.57,0.79
-2.82,2.38,2.34,0.05,0.52,0.58
-0.52,2.4,1.31,-0.11,0.65,0.38
1.14,2.15,1.08,-0.29,0.94,0.21
2.33,1.89,1.21,-0.47,1.29,0.12
2.73,1.69,0.96,-0.65,1.55,0.12
2.48,1.43,0.22,-0.74,1.62,0.16
2.11,1.15,-0.42,-0.76,1.49,0.21
1.53,0.8,-0.76,-0.76,1.21,0.28
0.81,0.33,-1.04,-0.74,0.85,0.35
0.26,-0.08,-0.94,-0.69,0.5,0.39
-0.06,-0.25,-0.31,-0.65,0.27,0.4
-0.32,-0.21,0.65,-0.63,0.13,0.41
-0.55,-0.08,1.37,-0.66,0.08,0.42
-0.59,0.03,1.72,-0.73,0.08,0.43
-0.42,0.03,1.85,-0.82,0.1,0.44
0.01,0.06,1.87,-0.9,0.13,0.44
0.52,0.15,1.96,-0.97,0.16,0.45
0.87,0.3,2.05,-1.01,0.21,0.4
1.26,0.65,2.36,-1.02,0.33,0.33
1.23,0.8,2.82,-0.99,0.54,0.28
0.75,0.89,3.41,-0.94,0.75,0.21
0.13,1.08,3.85,-0.86,0.81,0.14
-0.11,1.25,3.43,-0.71,0.81,0.14
-0.35,0.87,3.18,-0.5,0.81,0.15
-0.69,0.4,3.47,-0.32,0.74,0.16
-0.87,-0.34,3.13,-0.24,0.5,0.18
-0.36,-1.24,1.8,-0.22,0.2,0.23
0.46,-2.02,0.9,-0.2,-0.02,0.29
1.15,-2.53,0.79,-0.12,-0.11,0.36
1.81,-2.49,1.49,0,-0.16,0.43
2.17,-2.25,2.02,0.21,-0.16,0.5
2.05,-1.84,2.22,0.46,-0.07,0.52
1.45,-1.08,2.55,0.73,0.06,0.51
0.88,-0.35,2.81,1.01,0.24,0.5
0.43,0.12,2.95,1.25,0.32,0.5
0.13,0.31,2.5,1.5,0.15,0.52
0.31,0.1,0.91,1.76,-0.07,0.51
0.49,-0.01,-0.37,2.01,-0.2,0.42
0.11,0.07,-1.22,2.23,-0.28,0.26
-0.87,-0.11,-2.24,2.39,-0.35,0.09
-2.51,-0.59,-2.87,2.47,-0.43,0.01
-4.4,-0.93,-3.74,2.38,-0.62,0.07
-5.59,-0.97,-5.3,2.14,-0.84,0.18
-5.55,-0.63,-6.43,1.8,-0.95,0.3
-4.85,-0.43,-6.54,1.48,-0.9,0.41
-4.22,-1.16,-5.59,1.21,-0.8,0.45
-3.09,-2.3,-4.61,1.05,-0.66,0.35
-1.06,-2.97,-3.87,0.97,-0.49,0.15
1.23,-3.12,-3.23,0.87,-0.37,-0.04
2.96,-3.12,-3.09,0.67,-0.44,-0.24
4.23,-2.33,-3.41,0.31,-0.55,-0.37
4.64,-1.19,-3.73,-0.11,-0.5,-0.47
4.42,-0.08,-3.06,-0.47,-0.33,-0.56
4.25,1.02,-2.06,-0.6,-0.25,-0.65
4.67,1.72,-1.21,-0.52,-0.28,-0.71
4.81,2.36,-0.29,-0.42,-0.33,-0.76
4.17,2.41,0.21,-0.31,-0.43,-0.75
2.63,1.69,0.62,-0.12,-0.61,-0.72
1.31,1.52,1.25,0.1,-0.72,-0.67
-0.06,1.48,1.87,0.27,-0.72,-0.67
-0.94,1.17,2.29,0.38,-0.68,-0.67
-1.32,1.13,2.23,0.44,-0.62,-0.64
-1.67,1.14,1.87,0.45,-0.56,-0.55
-1.86,1.2,1.25,0.43,-0.53,-0.44
-1.89,1.35,0.6,0.36,-0.53,-0.32
-1.76,1.48,-0.1,0.24,-0.53,-0.19
-1.43,1.46,-0.71,0.08,-0.53,-0.05
-1.24,1.37,-0.91,-0.08,-0.54,0.09
-0.98,1.4,-0.82,-0.23,-0.6,0.22
-0.6,1.43,-0.45,-0.34,-0.69,0.37
-0.3,1.48,-0.09,-0.46,-0.83,0.52
0.11,1.65,0.22,-0.55,-1.02,0.64
0.89,2.02,0.56,-0.55,-1.21,0.71
1.84,2.63,1.28,-0.43,-1.26,0.72
2.74,3.19,2.74,-0.33,-1.22,0.73
2.85,2.05,3.2,-0.27,-1.05,0.63
3.08,0.86,3.08,-0.14,-0.71,0.42
3.53,0.43,3.21,0.04,-0.21,0.18
3.75,-0.66,2.66,0.29,0.4,-0.06
3.85,-2.07,2.04,0.47,0.92,-0.26
2.63,-3.34,1.13,0.51,0.96,-0.4
-0.07,-3.97,-0.72,0.4,0.61,-0.54
-1.82,-3.74,-1.73,0.23,0.1,-0.62
-1.96,-3.31,-1.29,0.03,-0.38,-0.55
-1.34,-3.28,0.16,-0.09,-0.71,-0.43
0.2,-3.09,1.94,0,-0.82,-0.42
2.56,-2.92,3.53,0.28,-0.65,-0.58
4.7,-3.27,4.16,0.57,-0.27,-0.79
4.89,-4.48,2.24,0.73,0.25,-0.93
2.88,-6.39,-1.53,0.66,0.93,-1.18
-0.28,-7.32,-4.06,0.25,0.94,-1.44
-4.11,-6.86,-7.75,-0.48,0.56,-1.29
-7.77,-4.79,-10.17,-1.33,0.21,-0.85
-8.53,-1.29,-9.6,-2.01,-0.16,-0.46
-6.54,1.39,-7.83,-2.34,-0.56,-0.21
-3.79,2.86,-5.56,-2.29,-0.79,-0.05
-2.3,3.85,-1.96,-1.87,-0.8,0.05
-1.95,4.53,2.25,-1.24,-0.61,0.14
-1.96,4.62,4.59,-0.58,-0.4,0.26
-2.09,3.68,4.91,0.01,-0.28,0.34
-1.71,2.45,4.11,0.46,-0.17,0.38
-1.58,1.05,3.09,0.71,-0.06,0.42
-1.89,-0.43,1.62,0.72,-0.01,0.43
-2.16,-1.4,-0.46,0.47,-0.02,0.38
-2.47,-1.66,-2.45,0.06,0.01,0.33
-3.22,-1.28,-3.55,-0.38,0.14,0.36
-4.03,-0.62,-3.4,-0.7,0.43,0.46
-4.63,-0.05,-1.94,-0.79,0.7,0.56
-4.25,0.45,0.34,-0.75,0.86,0.61
-3.4,0.95,1.59,-0.64,0.87,0.58
-1.74,1.65,2.32,-0.51,0.78,0.5
0.15,2.13,2.69,-0.41,0.67,0.39
1.76,2.56,2.71,-0.36,0.64,0.28
2.73,2.77,2.62,-0.34,0.76,0.21
3.02,2.63,2.37,-0.35,0.9,0.2
2.73,2.1,1.52,-0.32,0.95,0.2
2.11,1.43,0.61,-0.3,0.85,0.23
1.12,0.75,-0.29,-0.32,0.65,0.3
-0.04,0.16,-0.98,-0.38,0.42,0.34
-0.83,-0.26,-1.3,-0.47,0.23,0.38
-1.26,-0.54,-1.03,-0.57,0.09,0.39
-1.38,-0.64,-0.39,-0.66,0.03,0.4
-1.46,-0.79,0.29,-0.79,0.05,0.43
-1.38,-0.91,0.63,-0.94,0.15,0.46
-1,-0.84,0.94,-1.1,0.28,0.47
-0.4,-0.69,1.11,-1.23,0.4,0.47
0.2,-0.53,1.32,-1.32,0.53,0.45
0.55,-0.22,1.72,-1.34,0.67,0.41
0.63,0.14,2.28,-1.29,0.82,0.34
0.34,0.38,3.05,-1.17,0.99,0.25
0.02,0.65,3.83,-1,1.13,0.16
-0.25,0.83,4.33,-0.78,1.2,0.11
-0.22,0.74,4.4,-0.54,1.19,0.08
0.07,0.56,4.28,-0.3,1.1,0.07
0.32,0.48,3.94,-0.17,0.86,0.1
0.59,0.08,2.84,-0.1,0.57,0.13
1.22,-0.39,1.69,-0.07,0.32,0.16
2.13,-0.59,1.26,-0.03,0.14,0.23
2.68,-0.73,1.25,0.06,0.06,0.32
2.77,-0.84,1.55,0.21,0.09,0.42
2.44,-0.85,1.92,0.43,0.16,0.46
1.72,-0.69,2.16,0.73,0.25,0.49
0.91,-0.53,2.22,1.08,0.39,0.5
0.17,-0.36,2.47,1.44,0.45,0.52
-0.21,-0.39,1.98,1.78,0.37,0.56
-0.15,-0.77,0.73,2.1,0.29,0.56
-0.27,-0.94,-0.41,2.35,0.26,0.45
-0.61,-0.93,-1.77,2.55,0.21,0.25
-1.45,-0.99,-2.7,2.64,0.13,0.07
-3.29,-1.33,-3.53,2.56,-0.05,0.02
-5.23,-1.59,-4.96,2.28,-0.35,0.1
-5.94,-1.47,-6.45,1.87,-0.71,0.22
-5.34,-1.06,-7.36,1.47,-0.97,0.32
-4.18,-1.13,-6.85,1.17,-1.12,0.35
-2.6,-1.8,-5.61,0.99,-1.09,0.33
-1,-2.68,-4.21,0.92,-0.84,0.2
1.17,-3.09,-2.93,0.88,-0.5,-0.05
3.73,-2.69,-2.15,0.71,-0.36,-0.19
4.83,-2.46,-2.78,0.36,-0.36,-0.3
5.01,-1.64,-3.65,0.01,-0.38,-0.45
5.69,-0.02,-3.31,-0.25,-0.33,-0.65
6.08,1.43,-2.16,-0.42,-0.26,-0.76
5.48,2.3,-1.09,-0.51,-0.27,-0.78
4,2.51,-0.81,-0.43,-0.13,-0.86
3.16,2.93,0.69,-0.34,-0.01,-0.9
2.14,2.55,1.41,-0.24,-0.09,-0.85
0.54,1.93,0.76,-0.12,-0.34,-0.75
-1.02,1.24,0.6,0.08,-0.54,-0.72
-1.66,1.15,1.49,0.35,-0.68,-0.69
-2.17,1.09,2.37,0.55,-0.7,-0.6
-2.78,0.68,2.31,0.68,-0.7,-0.5
-2.7,0.66,1.84,0.73,-0.69,-0.41
-2.05,1.03,0.92,0.65,-0.66,-0.31
-1.46,1.34,-0.17,0.47,-0.56,-0.2
-0.94,1.64,-0.94,0.23,-0.49,-0.08
-0.63,1.79,-1.41,0.01,-0.5,0.05
-0.31,1.91,-1.38,-0.16,-0.55,0.16
-0.04,1.96,-0.95,-0.29,-0.66,0.3
0.06,1.92,-0.42,-0.39,-0.79,0.42
0.32,1.95,0.06,-0.44,-0.95,0.54
0.89,2.17,0.61,-0.44,-1.16,0.65
1.59,2.45,1.18,-0.36,-1.33,0.71
2.52,2.71,2.03,-0.23,-1.38,0.7
3.35,2.49,3.07,-0.17,-1.31,0.63
3.74,1.32,3.21,-0.14,-1.12,0.47
3.97,0.19,2.99,-0.07,-0.72,0.22
4.31,-0.74,2.64,0.11,-0.1,-0.08
4.61,-1.87,2.23,0.37,0.69,-0.32
3.78,-3.18,1.97,0.54,1.01,-0.43
1.36,-3.96,0.44,0.54,0.79,-0.51
-1.24,-3.82,-1.36,0.34,0.29,-0.6
-2.35,-3.38,-1.92,0.06,-0.25,-0.59
-2.2,-3.25,-1.42,-0.15,-0.6,-0.48
-1.12,-3.25,0.38,-0.13,-0.73,-0.42
1.19,-3.1,2.42,0.11,-0.6,-0.51
4.01,-3.14,3.93,0.39,-0.24,-0.7
5.31,-3.76,3.59,0.56,0.22,-0.81
4.18,-5.17,0.52,0.62,0.94,-0.98
2.19,-5.92,-2.33,0.41,1.29,-1.28
-0.74,-5.58,-5.96,-0.07,0.82,-1.4
-5.21,-4.85,-9.94,-0.73,0.37,-1.11
-8.51,-2.72,-9.68,-1.42,-0.04,-0.7
-8.26,-0.11,-8.5,-1.91,-0.53,-0.42
-5.54,1.56,-7.46,-2.13,-0.84,-0.22
-3.53,2.44,-4.71,-2.03,-0.94,-0.06
-3.18,3.03,-0.85,-1.63,-0.77,0.02
-2.99,3.1,2.52,-1.08,-0.42,0.12
-3.01,2.18,4.5,-0.52,-0.18,0.26
-3.16,0.74,4.28,-0.06,-0.02,0.37
-3.01,-0.12,3.17,0.24,0.1,0.48
-3.12,-0.98,1.74,0.33,0.17,0.54
-2.99,-1.6,-0.07,0.22,0.19,0.53
-2.63,-1.33,-1.6,-0.03,0.18,0.54
-3.03,-0.68,-2.56,-0.35,0.21,0.62
-4,-0.04,-2.48,-0.67,0.31,0.73
-4.16,0.79,-1.9,-0.86,0.58,0.76
-3.5,1.37,-0.46,-0.78,0.88,0.71
-1.96,1.73,2.24,-0.6,0.97,0.64
-0.88,1.72,3.02,-0.4,0.9,0.56
0.34,1.64,3.28,-0.29,0.74,0.48
1.68,1.66,2.68,-0.25,0.71,0.4
2.7,1.87,2.38,-0.29,0.81,0.37
2.74,2.04,1.94,-0.37,0.95,0.36
2.64,2.07,0.92,-0.47,1.04,0.32
2.47,1.85,-0.02,-0.55,0.96,0.33
1.63,1.22,-0.92,-0.62,0.74,0.41
0.33,0.46,-1.57,-0.7,0.5,0.48
-0.6,0.12,-1.49,-0.77,0.33,0.49
-0.91,0.09,-0.78,-0.82,0.23,0.48
-1.07,0.08,0.2,-0.85,0.18,0.47
-1.06,0.12,1.01,-0.9,0.2,0.45
-0.85,0.24,1.49,-0.96,0.27,0.44
-0.41,0.3,1.85,-1.03,0.37,0.43
0.17,0.32,2.06,-1.09,0.48,0.42
0.64,0.41,2.15,-1.17,0.56,0.39
0.88,0.63,2.13,-1.23,0.64,0.37
0.94,0.86,2.3,-1.24,0.72,0.33
0.75,0.95,2.8,-1.2,0.77,0.32
0.32,0.87,3.19,-1.07,0.8,0.29
0.24,0.68,3.71,-0.83,0.79,0.29
0.6,0.37,4,-0.52,0.76,0.29
0.96,0.08,4.12,-0.22,0.69,0.27
1.2,-0.14,3.58,-0.03,0.52,0.26
1.38,-0.52,2.37,0.03,0.28,0.25
1.65,-1.11,1.04,0.01,0.1,0.25
2.12,-1.6,0.42,-0.02,0.02,0.28
2.44,-1.94,0.61,0,0.05,0.31
2.34,-1.98,1.21,0.09,0.13,0.32
1.99,-1.72,1.74,0.26,0.27,0.32
1.28,-1.29,2.08,0.54,0.51,0.31
0.26,-0.61,2.63,0.88,0.73,0.27
-0.52,-0.12,2.56,1.26,0.66,0.31
-0.72,-0.45,1.25,1.69,0.4,0.4
-0.54,-1.1,-0.24,2.13,0.15,0.45
-0.45,-1.54,-1.37,2.5,0.01,0.37
-0.71,-1.67,-2.34,2.73,-0.08,0.18
-1.64,-1.71,-3.2,2.76,-0.19,0.01
-3.38,-1.68,-4.05,2.55,-0.32,-0.07
-5.06,-1.28,-5.36,2.14,-0.48,-0.08
-5.41,-0.45,-6.36,1.61,-0.63,-0.03
-4.92,0.03,-6.71,1.09,-0.72,0.06
-4.28,-0.05,-6.01,0.65,-0.76,0.14
-3.44,-0.78,-4.85,0.44,-0.7,0.17
-2.25,-1.6,-3.05,0.45,-0.56,0.1
-0.42,-1.72,-1.63,0.61,-0.27,-0.1
2.02,-1.21,-0.49,0.8,-0.1,-0.27
3.7,-0.51,-0.36,0.85,-0.24,-0.42
4.65,0.26,-1.6,0.74,-0.41,-0.5
4.89,0.45,-2.47,0.53,-0.47,-0.52
4.57,0.59,-2.08,0.3,-0.41,-0.6
4.72,1.15,-1.47,0.01,-0.36,-0.71
4.73,1.67,-1.53,-0.22,-0.22,-0.77
3.92,1.82,-1.11,-0.3,-0.18,-0.8
3.14,1.69,-0.38,-0.26,-0.24,-0.82
2.18,1.24,0.23,-0.05,-0.32,-0.82
0.84,0.66,1.47,0.23,-0.34,-0.82
-0.55,0.4,2.39,0.43,-0.25,-0.78
-1.7,0.29,2.37,0.57,-0.22,-0.71
-2.39,0.22,1.57,0.64,-0.33,-0.63
-2.26,0.58,0.47,0.61,-0.48,-0.52
-1.88,1.03,-0.69,0.44,-0.54,-0.38
-1.63,1.3,-1.55,0.15,-0.53,-0.24
-1.3,1.52,-2.02,-0.12,-0.54,-0.1
-0.75,1.63,-1.88,-0.31,-0.57,0.04
-0.28,1.73,-1.18,-0.43,-0.6,0.18
-0.12,1.79,-0.3,-0.53,-0.66,0.33
0.02,1.83,0.31,-0.6,-0.74,0.47
0.34,1.95,0.79,-0.63,-0.88,0.58
0.91,2.26,1.34,-0.55,-1.06,0.64
1.81,2.84,2.27,-0.32,-1.19,0.66
2.7,3.46,3.71,-0.15,-1.19,0.66
2.83,2.67,4.22,-0.06,-1.08,0.58
3.25,1.87,4.07,0.01,-0.82,0.43
3.57,1.14,3.74,0.12,-0.44,0.19
3.81,-0.08,2.83,0.41,0.21,-0.1
4.21,-1.37,2.59,0.74,1.06,-0.32
3.25,-2.68,2.59,0.96,1.27,-0.47
0.78,-3.59,0.32,0.96,0.89,-0.59
-1.41,-3.71,-1.6,0.72,0.25,-0.72
-1.83,-3.54,-2.07,0.33,-0.45,-0.71
-1.03,-3.47,-1.56,-0.03,-0.96,-0.59
0.41,-3.45,-0.08,-0.14,-1.1,-0.51
2.98,-3.54,1.85,0.05,-0.78,-0.66
6.01,-3.84,3.47,0.29,-0.14,-0.88
6.34,-4.94,2.53,0.43,0.38,-1.09
3.77,-6.06,-1.19,0.38,0.83,-1.31
0.36,-6.24,-4.57,0.07,0.63,-1.47
-3.72,-5.34,-8.34,-0.48,0.13,-1.33
-7.6,-3.8,-10.1,-1.24,-0.2,-0.94
-8.98,-1.96,-8.78,-1.9,-0.58,-0.59
-7.27,-0.19,-7.91,-2.24,-0.92,-0.36
-5,0.94,-5.46,-2.24,-1,-0.2
-4.08,1.62,-1.38,-1.91,-0.9,-0.1
-3.84,1.77,2.36,-1.35,-0.74,0
-3.81,1.07,4.42,-0.77,-0.56,0.14
-3.76,0.24,4.64,-0.27,-0.44,0.29
-3.66,-0.16,3.6,0.09,-0.31,0.4
-3.56,-0.31,2.24,0.29,-0.19,0.47
-3.21,-0.32,0.81,0.3,-0.11,0.51
-2.89,-0.24,-0.62,0.01,0.04,0.53
-2.95,0.14,-2.1,-0.37,0.26,0.58
-3.48,0.75,-2.38,-0.61,0.52,0.69
-4.08,1.17,-0.93,-0.7,0.76,0.78
-3.95,1.62,0.61,-0.64,0.96,0.77
-3.09,2,1.83,-0.51,1.05,0.67
-1.83,2.08,2.63,-0.37,1.03,0.55
-0.39,1.92,2.68,-0.27,0.95,0.47
0.76,1.77,2.37,-0.28,0.9,0.39
1.44,1.94,1.88,-0.34,0.95,0.32
1.9,2.24,1.51,-0.41,1.04,0.3
2.04,2.25,0.99,-0.47,1.03,0.36
1.79,1.86,0.07,-0.48,0.89,0.45
1.42,1.46,-0.64,-0.48,0.71,0.49
1.01,1.13,-0.92,-0.52,0.52,0.51
0.53,0.71,-1.04,-0.59,0.33,0.51
0.04,0.32,-0.82,-0.66,0.19,0.48
-0.14,0.14,-0.06,-0.69,0.11,0.44
-0.28,0.09,0.76,-0.73,0.11,0.4
-0.4,0.03,1.39,-0.79,0.16,0.38
-0.39,-0.01,1.58,-0.88,0.24,0.39
-0.33,-0.06,1.54,-0.99,0.32,0.4
-0.09,0.02,1.47,-1.09,0.39,0.39
0.28,0.23,1.53,-1.17,0.47,0.37
0.45,0.45,1.74,-1.2,0.57,0.35
0.4,0.62,2.23,-1.17,0.74,0.32
0.05,0.84,3.02,-1.09,0.89,0.26
-0.35,0.98,3.69,-0.94,0.92,0.2
-0.32,0.89,3.66,-0.71,0.94,0.17
-0.19,0.44,3.86,-0.47,0.95,0.14
0.02,-0.07,4.04,-0.24,0.9,0.1
0.44,-0.5,3.56,-0.1,0.72,0.07
0.9,-1.26,2.47,-0.05,0.47,0.06
1.52,-1.95,1.32,-0.01,0.29,0.11
2.01,-2.23,1.07,0.06,0.17,0.2
2.24,-2.07,1.32,0.21,0.08,0.31
2.23,-1.77,1.59,0.44,0.02,0.41
1.85,-1.31,1.81,0.72,-0.03,0.47
1.35,-0.72,1.9,1.03,-0.1,0.5
1.14,-0.33,1.81,1.36,-0.12,0.54
0.81,-0.2,1.77,1.68,-0.16,0.57
0.61,-0.47,1.36,2,-0.12,0.55
0.46,-0.55,0.77,2.26,0.01,0.42
-0.15,-0.34,-0.23,2.45,0.13,0.2
-1.15,-0.24,-1.59,2.58,0.18,0.02
-2.98,-0.53,-2.62,2.57,0.08,-0.03
-5.25,-0.98,-4.02,2.45,-0.22,0.05
-6.67,-1.23,-5.51,2.21,-0.62,0.19
-6.67,-1.13,-6.57,1.9,-0.99,0.32
-5.65,-1.09,-6.99,1.59,-1.24,0.38
-4.03,-1.73,-6.4,1.38,-1.32,0.43
-2.41,-2.76,-5.2,1.26,-1.21,0.34
-0.41,-3.28,-4.07,1.18,-0.91,0.07
2.62,-3.03,-3.32,0.98,-0.72,-0.12
4.27,-3.32,-3.88,0.61,-0.74,-0.2
4.43,-3.03,-4.7,0.16,-0.69,-0.28
4.88,-1.4,-4.34,-0.26,-0.53,-0.47
5.55,0.55,-3.33,-0.61,-0.3,-0.65
5.63,1.73,-2.14,-0.86,-0.05,-0.8
4.8,2.35,-1.11,-0.95,0.08,-0.84
3.43,2.48,-0.14,-0.79,0.09,-0.79
1.5,2.26,1.26,-0.45,-0.06,-0.74
0.26,2.18,2.32,-0.08,-0.28,-0.76
-0.1,2.04,2.63,0.29,-0.54,-0.75
-1.08,1.49,2.73,0.58,-0.73,-0.67
-1.99,0.97,2.47,0.79,-0.74,-0.62
-2.2,0.85,2.32,0.87,-0.67,-0.55
-1.89,0.99,1.59,0.81,-0.61,-0.45
-1.49,1.14,0.29,0.65,-0.59,-0.33
-1.16,1.37,-0.83,0.41,-0.55,-0.22
-0.84,1.56,-1.56,0.15,-0.53,-0.1
-0.55,1.6,-1.8,-0.07,-0.53,-0.01
-0.2,1.61,-1.57,-0.22,-0.56,0.08
-0.02,1.54,-1.04,-0.32,-0.63,0.19
0.09,1.57,-0.43,-0.4,-0.72,0.32
0.18,1.67,0.13,-0.48,-0.82,0.44
0.57,2.02,0.64,-0.53,-0.93,0.52
1.2,2.49,1.11,-0.48,-1.05,0.57
2.02,3.09,1.95,-0.29,-1.14,0.57
2.95,3.75,3.3,-0.21,-1.01,0.58
3,2.79,3.73,-0.25,-0.9,0.52
3.22,1.38,2.6,-0.27,-0.78,0.36
3.79,0.65,1.66,-0.19,-0.47,0.1
4.11,-0.42,1.25,0.12,0.21,-0.23
4.03,-1.48,1.98,0.53,0.98,-0.46
2.42,-2.78,2.32,0.86,1.13,-0.56
-0.25,-4.02,0.22,0.92,0.77,-0.58
-2.4,-4.44,-1.58,0.67,0.2,-0.61
-2.36,-4.17,-2.01,0.25,-0.42,-0.56
-1.27,-3.85,-1.35,-0.12,-0.9,-0.42
0.31,-3.4,0.49,-0.32,-1.06,-0.3
2.76,-2.77,2.67,-0.32,-0.86,-0.35
5.67,-2.28,4.06,-0.18,-0.37,-0.45
6.76,-2.44,3.84,0.01,0.18,-0.58
5.02,-2.61,1.79,0.19,0.6,-0.78
2.9,-2.52,-1.15,0.34,0.9,-0.94
0.7,-2.99,-3.88,0.32,0.93,-1.08
-2.23,-3.93,-6.77,0,0.55,-1.21
-5.72,-5.22,-9.57,-0.74,0.13,-1.23
-8.07,-5.54,-9.56,-1.54,-0.26,-1.02
-8.82,-3.6,-8.53,-2.06,-0.65,-0.77
-7.83,-1.19,-6.78,-2.28,-0.88,-0.57
-6.39,0.52,-3.71,-2.22,-0.88,-0.43
-5.03,1.33,-0.31,-1.91,-0.77,-0.28
-4.03,1.47,2.01,-1.44,-0.6,-0.07
-3.53,1.29,3.26,-0.98,-0.38,0.18
-3.51,1.04,3.21,-0.61,-0.13,0.39
-3.54,0.99,2.68,-0.33,0.06,0.53
-3.3,0.69,1.8,-0.22,0.19,0.62
-3.22,0.21,0.41,-0.22,0.38,0.69
-3.35,0.14,-0.21,-0.23,0.65,0.77
-3.86,0.38,0.48,-0.18,0.83,0.85
-4.46,0.97,1.28,-0.09,0.95,0.95
-4.61,1.61,1.72,0.03,0.93,1.03
-4.46,1.81,2.1,0.11,0.86,0.93
-2.87,2.22,1.98,0.07,0.82,0.72
-0.6,2.38,1.45,-0.04,0.84,0.5
1.3,2.08,1.08,-0.19,1.05,0.32
2.54,1.82,1.3,-0.37,1.34,0.24
2.78,1.74,1.16,-0.57,1.6,0.26
2.53,1.68,0.42,-0.7,1.68,0.29
2.46,1.59,-0.43,-0.75,1.52,0.32
2.27,1.31,-0.99,-0.72,1.18,0.37
1.75,0.81,-1.27,-0.68,0.77,0.42
1.24,0.24,-1.2,-0.65,0.45,0.43
0.76,-0.12,-0.52,-0.63,0.28,0.4
0.36,-0.13,0.57,-0.62,0.17,0.36
0.08,-0.03,1.27,-0.63,0.15,0.36
-0.35,0.14,1.67,-0.68,0.15,0.37
-0.49,0.32,1.77,-0.74,0.17,0.38
-0.15,0.38,1.8,-0.8,0.2,0.39
0.31,0.39,1.89,-0.86,0.2,0.4
0.73,0.46,1.76,-0.91,0.2,0.4
1.05,0.52,1.77,-0.96,0.23,0.39
1.11,0.46,2,-1,0.32,0.35
0.98,0.39,2.38,-1.03,0.47,0.32
0.54,0.24,2.93,-1.02,0.64,0.28
-0.09,0.06,3.45,-0.97,0.7,0.23
-0.46,-0.24,3.35,-0.85,0.71,0.21
-0.46,-0.62,3.18,-0.67,0.7,0.19
-0.26,-0.79,3.49,-0.45,0.65,0.18
0.08,-0.91,3.42,-0.27,0.45,0.15
0.92,-0.93,2.61,-0.19,0.11,0.12
2.08,-1.02,1.32,-0.1,-0.2,0.16
2.89,-1.14,1.01,0.01,-0.42,0.25
3.03,-1.28,1.36,0.13,-0.56,0.36
2.85,-1.36,1.51,0.28,-0.52,0.44
2.4,-1.28,1.99,0.45,-0.33,0.44
1.43,-0.87,2.77,0.67,-0.07,0.43
0.53,-0.54,3.26,0.9,0.26,0.38
0.11,-0.18,3.76,1.14,0.58,0.34
-0.4,0.28,3.66,1.41,0.82,0.29
-0.91,0.47,2.93,1.7,0.86,0.22
-1.13,0.62,1.35,2.01,0.7,0.13
-1.51,0.79,-0.82,2.32,0.34,0.06
-2.29,0.77,-2.63,2.63,-0.04,0
-3.59,0.56,-3.54,2.84,-0.44,0.03
-5.03,0.06,-4.52,2.9,-0.89,0.14
-6.01,-0.56,-5.77,2.78,-1.33,0.25
-5.88,-0.79,-6.75,2.49,-1.58,0.32
-4.75,-1.41,-6.78,2.13,-1.56,0.36
-3.17,-2.69,-5.82,1.8,-1.22,0.34
-1.75,-4.02,-4.72,1.53,-0.72,0.27
-0.4,-4.95,-3.85,1.24,-0.3,0.11
1.43,-5.48,-3.96,0.88,-0.11,-0.11
3.35,-4.77,-4.26,0.39,-0.15,-0.36
4.68,-2.96,-4.39,-0.08,-0.22,-0.55
5.27,-0.88,-3.96,-0.42,-0.19,-0.68
5.31,0.85,-2.35,-0.62,-0.11,-0.8
5.38,2.14,-0.98,-0.73,-0.08,-0.89
5.18,2.42,-0.62,-0.77,-0.23,-0.9
4.31,2.19,-1.02,-0.76,-0.39,-0.87
3.42,1.93,-0.85,-0.58,-0.58,-0.81
2.39,1.76,0.14,-0.25,-0.76,-0.77
1.26,1.5,1.65,0.01,-0.78,-0.75
0.16,0.78,2.56,0.21,-0.67,-0.64
-1.45,0.06,2.83,0.37,-0.51,-0.53
-2.45,0.04,2.73,0.47,-0.41,-0.45
-2.75,0.41,1.91,0.52,-0.46,-0.37
-2.97,0.79,0.54,0.47,-0.53,-0.26
-3.12,1.09,-0.61,0.36,-0.55,-0.14
-2.95,1.31,-1.38,0.16,-0.49,-0.01
-2.41,1.53,-1.66,-0.03,-0.5,0.1
-1.61,1.74,-1.64,-0.2,-0.54,0.2
-0.84,1.86,-1.14,-0.35,-0.63,0.32
-0.45,1.95,-0.6,-0.51,-0.77,0.46
-0.08,2.15,-0.24,-0.64,-0.96,0.58
0.64,2.43,0.12,-0.71,-1.2,0.66
